entity_id,safe_id,name,name_en,description_len,release_tier,concept_kind,degree,coverage_role,batch,cardable,card_status,infograph_status
ctc:modeling-865eb1c8824e157c2f05a903,ctc_modeling-865eb1c8824e157c2f05a903,传递函数,transfer_function,45,gold,representation_kind,9,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-e8d4b4f1c63aa5a052b15538,ctc_v11g-e8d4b4f1c63aa5a052b15538,根轨迹法,root_locus_method,190,gold,analysis_method,9,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-object-2ca939471631d90bd6098990,ctkg_v3e-object-2ca939471631d90bd6098990,保持器,,43,gold,,9,,B,True,ok,accepted
ctkg:v3e-object-453ccee1d99fcde47aefa517,ctkg_v3e-object-453ccee1d99fcde47aefa517,memoryless nonlinearity,memoryless nonlinearity,122,gold,,9,,B,True,ok,accepted
ctkg:v3e-object-513a1e2247cca470ce88783f,ctkg_v3e-object-513a1e2247cca470ce88783f,Discrete equivalent,Discrete equivalent,141,silver,,9,,B,True,ok,accepted
ctkg:v3e-object-953374e261302cfdff02144d,ctkg_v3e-object-953374e261302cfdff02144d,相平面,,36,gold,,9,,B,True,ok,accepted
ctc:modeling-v2r-split-8f6ccd6e0cf66fa155c20aeb,ctc_modeling-v2r-split-8f6ccd6e0cf66fa155c20aeb,root of the denominator,modeling_v2r_split_8f6ccd6e0cf66fa155c20aeb,245,gold,theoretical_construct,8,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-40ac1517fc1bfb398dd75afe,ctc_v11g-40ac1517fc1bfb398dd75afe,特征方程,characteristic_equation,143,gold,mathematical_object,8,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-object-0a05ec9e84791b95d3794bc0,ctkg_v3e-object-0a05ec9e84791b95d3794bc0,Compensator,Compensator,105,gold,,8,,B,True,ok,accepted
ctkg:v3e-object-1107a657eb90b8264d4dac38,ctkg_v3e-object-1107a657eb90b8264d4dac38,非线性系统,,34,gold,,8,,B,True,ok,accepted
ctkg:v3e-object-376c29d091d24239e88fc4c4,ctkg_v3e-object-376c29d091d24239e88fc4c4,极限环,,87,gold,,8,,B,True,ok,accepted
ctkg:v3e-object-4791b5ce2a4a06f41b0b6f2c,ctkg_v3e-object-4791b5ce2a4a06f41b0b6f2c,Difference equations,Difference equations,20,silver,,8,,B,True,ok,accepted
ctkg:v3e-object-80b836e636775916830b5a21,ctkg_v3e-object-80b836e636775916830b5a21,相轨迹,,59,gold,,8,,B,True,ok,accepted
ctkg:v3e-object-ba8cd00d72479d23476d2061,ctkg_v3e-object-ba8cd00d72479d23476d2061,奇点,,56,gold,,8,,B,True,ok,accepted
ctkg:v3e-object-a24b53236c203ab7f9d5f504,ctkg_v3e-object-a24b53236c203ab7f9d5f504,Equilibrium Point,Equilibrium Point,90,gold,,7,,B,True,ok,accepted
ctc:modeling-00d2998755974a1329049aac,ctc_modeling-00d2998755974a1329049aac,增益,gain,32,gold,theoretical_construct,6,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-6e03c54be64721caf66c75c5,ctc_modeling-6e03c54be64721caf66c75c5,state space model,state_space_model,45,gold,representation_kind,6,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-8010502b57930c3dcb915af9,ctc_modeling-8010502b57930c3dcb915af9,零点,zero,32,gold,theoretical_construct,6,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-object-0b94edb93771b955eedd5d9f,ctkg_v3e-object-0b94edb93771b955eedd5d9f,得到闭环对数幅频和相频曲线,,95,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-1b7b0dc48c95ff419467dd86,ctkg_v3e-object-1b7b0dc48c95ff419467dd86,模拟信号,,54,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-22c09bec3824e6b6d0e4d83b,ctkg_v3e-object-22c09bec3824e6b6d0e4d83b,Phase-lead compensator,Phase-lead compensator,22,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-232e387ed53e92abee078346,ctkg_v3e-object-232e387ed53e92abee078346,截止频率,,22,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-36f969bb5befa8ef9f8d0a99,ctkg_v3e-object-36f969bb5befa8ef9f8d0a99,Frequency response method,Frequency response method,143,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-411b4330ef1d812cf20b125d,ctkg_v3e-object-411b4330ef1d812cf20b125d,Root-Locus Techn,Root-Locus Technique for Nonlinear Systems,169,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-51cfdcf1f943a39dfc550be1,ctkg_v3e-object-51cfdcf1f943a39dfc550be1,Stable System,Stable System,60,silver,,6,,B,True,ok,accepted
ctkg:v3e-object-8a7f5fdab24fd119e93f1c2f,ctkg_v3e-object-8a7f5fdab24fd119e93f1c2f,Resonant frequency,Resonant frequency,105,gold,,6,,B,True,ok,accepted
ctkg:v3e-object-cfdae92ada72d7710e7f1cee,ctkg_v3e-object-cfdae92ada72d7710e7f1cee,Routh-Hurwitz stability criterion,Routh-Hurwitz stability criterion,33,gold,,6,,B,True,ok,accepted
ctkg:v3e-canonical-b03bdd7d909a44a2830459ca,ctkg_v3e-canonical-b03bdd7d909a44a2830459ca,典型输入信号,,36,silver,theoretical_construct,5,,B,True,ok,accepted
ctkg:v3e-object-0e5df270abeaa062e3a81d33,ctkg_v3e-object-0e5df270abeaa062e3a81d33,采样过程,,36,silver,,5,,B,True,ok,accepted
ctkg:v3e-object-224a99f37dc359e50c070e54,ctkg_v3e-object-224a99f37dc359e50c070e54,Tracking error,Tracking error,78,silver,,5,,B,True,ok,accepted
ctkg:v3e-object-6592690fdccf416b0340917b,ctkg_v3e-object-6592690fdccf416b0340917b,带宽频率,,25,gold,,5,,B,True,ok,accepted
ctkg:v3e-object-7aa500461c5109b7cffd9b19,ctkg_v3e-object-7aa500461c5109b7cffd9b19,Routh array,Routh array,194,gold,,5,,B,True,ok,accepted
ctkg:v3e-object-7b59e975b2aaa6100b970b52,ctkg_v3e-object-7b59e975b2aaa6100b970b52,描述函数法,,107,gold,,5,,B,True,ok,accepted
ctkg:v3e-object-a0e00fe181b9ba65bda1824c,ctkg_v3e-object-a0e00fe181b9ba65bda1824c,相平面法,,82,gold,,5,,B,True,ok,accepted
ctkg:v3e-object-ed01c7b027040e58ad92fa35,ctkg_v3e-object-ed01c7b027040e58ad92fa35,线性定常离散系统,,33,gold,,5,,B,True,ok,accepted
ctkg:v3e-object-f1df5739a34bf55489aeeeeb,ctkg_v3e-object-f1df5739a34bf55489aeeeeb,校正装置,,72,silver,,5,,B,True,ok,accepted
ctkg:v3e-object-fb46cb0e4c4a87cac57dc14f,ctkg_v3e-object-fb46cb0e4c4a87cac57dc14f,A/D converter,A/D converter,110,gold,,5,,B,True,ok,accepted
ctc:modeling-9121dc2c97afa77f52ce0220,ctc_modeling-9121dc2c97afa77f52ce0220,signal flow graph,signal_flow_graph,45,gold,representation_kind,4,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-canonical-137c2c4e6fd2c142416cd412,ctkg_v3e-canonical-137c2c4e6fd2c142416cd412,动态性能指标,,37,silver,theoretical_construct,4,,B,True,ok,accepted
ctkg:v3e-canonical-d0323a65e86911f11fa1e579,ctkg_v3e-canonical-d0323a65e86911f11fa1e579,副回路,,32,silver,theoretical_construct,4,,B,True,ok,accepted
ctkg:v3e-object-0008b516b8ac52f0e05c7596,ctkg_v3e-object-0008b516b8ac52f0e05c7596,谐振峰值,,20,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-003aff0599f6e3790bfdb93a,ctkg_v3e-object-003aff0599f6e3790bfdb93a,根轨迹法,Root locus method,138,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-08f6a7abc7b7ea5ad8d1063c,ctkg_v3e-object-08f6a7abc7b7ea5ad8d1063c,Eigenvalue,Eigenvalue,80,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-166cf6d8d911865faa1f8f30,ctkg_v3e-object-166cf6d8d911865faa1f8f30,Digital-to-analog (D/A) converter,Digital-to-analog (D/A) converter,33,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-16f7c2fa5fc07204ca43c086,ctkg_v3e-object-16f7c2fa5fc07204ca43c086,PID控制器,,57,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-1b720d82e3de003a38fa57f6,ctkg_v3e-object-1b720d82e3de003a38fa57f6,Cascade Compensator,Cascade Compensator,94,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-1c159c9cc34ce696a62bf837,ctkg_v3e-object-1c159c9cc34ce696a62bf837,相角裕度,,28,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-2a6df9c2e027152138c44554,ctkg_v3e-object-2a6df9c2e027152138c44554,离散时间系统,,65,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-2f3ebf66b229bd1917da4b41,ctkg_v3e-object-2f3ebf66b229bd1917da4b41,Gain Margin (GM),Gain Margin (GM),105,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-381b2e1644e5dcb97bdc790b,ctkg_v3e-object-381b2e1644e5dcb97bdc790b,Zero-order hold (ZOH),Zero-order hold (ZOH),91,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-38d4679bf3335318b0f4afb7,ctkg_v3e-object-38d4679bf3335318b0f4afb7,频率特性,,93,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-3d704911971a572aac4e975e,ctkg_v3e-object-3d704911971a572aac4e975e,等效增益,,64,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-4f3c574bf5cd52ae72e30600,ctkg_v3e-object-4f3c574bf5cd52ae72e30600,Describing Function,Describing Function,228,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-531c51135a4903c618a0fc8b,ctkg_v3e-object-531c51135a4903c618a0fc8b,谐振频率,,21,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-5353a18bed51a9273ba59709,ctkg_v3e-object-5353a18bed51a9273ba59709,Describing Function Method,Describing Function Method,189,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-655c25a7c9e926bc0004b983,ctkg_v3e-object-655c25a7c9e926bc0004b983,Nonlinear System,Nonlinear System,101,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-7055a0e2be50abb18ea92c6a,ctkg_v3e-object-7055a0e2be50abb18ea92c6a,Decibel (dB),Decibel (dB),118,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-710cc7b05bccac04bdf10d66,ctkg_v3e-object-710cc7b05bccac04bdf10d66,Asymptotic tracking,Asymptotic tracking,99,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-757a3f48777c318642e275e3,ctkg_v3e-object-757a3f48777c318642e275e3,Estimator Gain S,Estimator Gain Selection via Pole Placement,151,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-84350edf4a87ec7d0552e03e,ctkg_v3e-object-84350edf4a87ec7d0552e03e,Phase-Lead Compensator,Phase-Lead Compensator,79,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-873f5f00bcc6ce4ae802fd6f,ctkg_v3e-object-873f5f00bcc6ce4ae802fd6f,z-transform,z-transform,89,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-92d2247647a43c16c2a637b8,ctkg_v3e-object-92d2247647a43c16c2a637b8,Sampled-data system,Sampled-data system,55,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-ae1017494c7f2d20cd53efad,ctkg_v3e-object-ae1017494c7f2d20cd53efad,自激振荡,,47,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-b3fb723e0aebb8b4dca3e23c,ctkg_v3e-object-b3fb723e0aebb8b4dca3e23c,信号复现过程,,33,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-c437a7c8ef65d5677ad5c387,ctkg_v3e-object-c437a7c8ef65d5677ad5c387,Compensation,Compensation,169,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-c48ceeda1ba4dc2b7714e367,ctkg_v3e-object-c48ceeda1ba4dc2b7714e367,Discrete design,Discrete design,85,silver,,4,,B,True,ok,accepted
ctkg:v3e-object-ca34eff2440293f793a1aafa,ctkg_v3e-object-ca34eff2440293f793a1aafa,Circle Criterion,Circle Criterion,318,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-cd2b9611c4934fe067e8786a,ctkg_v3e-object-cd2b9611c4934fe067e8786a,Sample-Rate Selection,Sample-Rate Selection,113,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-d812fa08ed1f541982be0df4,ctkg_v3e-object-d812fa08ed1f541982be0df4,D/A转换器,,29,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-f61357354fd32305fac8755b,ctkg_v3e-object-f61357354fd32305fac8755b,利用开环频域指标估算时域性能方法,,25,gold,,4,,B,True,ok,accepted
ctkg:v3e-object-fa4f7e4a46c0790f96077531,ctkg_v3e-object-fa4f7e4a46c0790f96077531,衰减曲线法,,101,gold,,4,,B,True,ok,accepted
ctc:modeling-227e674315b4da2f1a20ee31,ctc_modeling-227e674315b4da2f1a20ee31,dynamic system,dynamic_system,42,gold,theoretical_construct,3,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-5845390ded447e37f06ea222,ctc_v11g-5845390ded447e37f06ea222,根轨迹,root_locus,90,gold,representation_kind,3,excluded_with_rationale,B,True,ok,accepted
ctc:v12g-e3580535c0a12b79e0509f97,ctc_v12g-e3580535c0a12b79e0509f97,negative gain root locus,negative_gain_root_locus,102,gold,theoretical_construct,3,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-object-01daeca5c38811f6a58fcb01,ctkg_v3e-object-01daeca5c38811f6a58fcb01,Equivalent gain ,Equivalent gain analysis using root locus,174,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-0bfd48327659b66aa7d95f32,ctkg_v3e-object-0bfd48327659b66aa7d95f32,Determining GM from root locus,Determining GM from root locus,30,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-12baf451eabe4bb9e3a7eb0f,ctkg_v3e-object-12baf451eabe4bb9e3a7eb0f,Reference input,Reference input,89,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-17cae71babbbfe193c0124a4,ctkg_v3e-object-17cae71babbbfe193c0124a4,Integration compensator,Integration compensator,23,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-191274d4aa5307678e583641,ctkg_v3e-object-191274d4aa5307678e583641,Bode plots (logarithmic plots),Bode plots (logarithmic plots),30,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-23665070dce851fbb0ebda8b,ctkg_v3e-object-23665070dce851fbb0ebda8b,Auxiliary polynomial,Auxiliary polynomial,181,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-256b7b4e6dd8071dc7ce3512,ctkg_v3e-object-256b7b4e6dd8071dc7ce3512,z变换,,57,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-2b6644abd74af728f92d1b25,ctkg_v3e-object-2b6644abd74af728f92d1b25,等倾线,,31,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-3f8e288fedb8ba46bfd02185,ctkg_v3e-object-3f8e288fedb8ba46bfd02185,频率响应法校正设计,,51,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-3fe181aa7c0967f58d1dbfee,ctkg_v3e-object-3fe181aa7c0967f58d1dbfee,比例控制规律,,53,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-42be29933b0ae43fc424465b,ctkg_v3e-object-42be29933b0ae43fc424465b,Estimator Error Poles,Estimator Error Poles,78,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-5104f48a9527029987e0519a,ctkg_v3e-object-5104f48a9527029987e0519a,前馈校正,,73,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-5592624b3ec200b86f7b744d,ctkg_v3e-object-5592624b3ec200b86f7b744d,Observability,Observability,197,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-5856b2f2fd4c962c52631609,ctkg_v3e-object-5856b2f2fd4c962c52631609,阻尼比,Damping ratio,81,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-5a821f717b644300ab32cf21,ctkg_v3e-object-5a821f717b644300ab32cf21,对数幅频渐近特性曲线,,79,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-5eb50007d0dc046e1646374d,ctkg_v3e-object-5eb50007d0dc046e1646374d,D/A converter,D/A converter,76,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-62bfe5336223892d2ee2592a,ctkg_v3e-object-62bfe5336223892d2ee2592a,Determining GM from Bode plot,Determining GM from Bode plot,102,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-64e8b62fbd0bb7ae801304db,ctkg_v3e-object-64e8b62fbd0bb7ae801304db,特征方程,Characteristic equation,23,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-65968c0bbb3a54d4c9247dd0,ctkg_v3e-object-65968c0bbb3a54d4c9247dd0,Internal model design,Internal model design,87,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-67d5555e935df3a1d09971f1,ctkg_v3e-object-67d5555e935df3a1d09971f1,复现过程,,61,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-683669a4b467dc55ddcf5d48,ctkg_v3e-object-683669a4b467dc55ddcf5d48,朱利稳定判据,,56,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-695b9c7d4ee82924a8d65b12,ctkg_v3e-object-695b9c7d4ee82924a8d65b12,Pole placement b,Pole placement by coefficient matching in control canonical form,262,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-6ecfad78b7fb0ba7b233047c,ctkg_v3e-object-6ecfad78b7fb0ba7b233047c,数字控制系统,,30,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-762239378940cb45b78991b3,ctkg_v3e-object-762239378940cb45b78991b3,采样器,,46,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-7cae3d7feb631906644f0fad,ctkg_v3e-object-7cae3d7feb631906644f0fad,Neutral Stability,Neutral Stability,132,silver,,3,,B,True,ok,accepted
ctkg:v3e-object-7f2e4a28791adc1aab82c6d2,ctkg_v3e-object-7f2e4a28791adc1aab82c6d2,read-only memory (ROM),read-only memory (ROM),22,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-821d0c6dd9fb62ae909fb60f,ctkg_v3e-object-821d0c6dd9fb62ae909fb60f,稳定极限环,,107,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-8d8c5b1f62747c3d046a53cb,ctkg_v3e-object-8d8c5b1f62747c3d046a53cb,系统不可观测,,175,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-9967c0867249bf4c1a625dab,ctkg_v3e-object-9967c0867249bf4c1a625dab,相频特性,,37,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-9b91b4b29c27f8d8916d9626,ctkg_v3e-object-9b91b4b29c27f8d8916d9626,Full-state observer,Full-state observer,164,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-a20d4b8eab718e1261ba5442,ctkg_v3e-object-a20d4b8eab718e1261ba5442,奇线,,40,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-d1a6e648c1524a51f3c42346,ctkg_v3e-object-d1a6e648c1524a51f3c42346,描述函数,,47,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-d5867ef3a2e3dc60bcbeeec5,ctkg_v3e-object-d5867ef3a2e3dc60bcbeeec5,相变量,,29,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-e472548752b2e2acc7854586,ctkg_v3e-object-e472548752b2e2acc7854586,Resonant magnitude,Resonant magnitude,79,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-ebae53fe552177ee1b57cd74,ctkg_v3e-object-ebae53fe552177ee1b57cd74,平衡点附近增量线性化方法,,65,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fac170446815fe168f9a5469,ctkg_v3e-object-fac170446815fe168f9a5469,对角线规范型判据,,57,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fb437f813c7792e130b8a3df,ctkg_v3e-object-fb437f813c7792e130b8a3df,给定稳定度检验方法,,199,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fb97ed4cffee0e2317af990e,ctkg_v3e-object-fb97ed4cffee0e2317af990e,Bode diagram,Bode diagram,123,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fc04597b173e68c152f0c971,ctkg_v3e-object-fc04597b173e68c152f0c971,可观测性,,78,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fc2e0621725b902101011b9d,ctkg_v3e-object-fc2e0621725b902101011b9d,开关线,,35,gold,,3,,B,True,ok,accepted
ctkg:v3e-object-fe85b0f6dfed46e36c9f87a0,ctkg_v3e-object-fe85b0f6dfed46e36c9f87a0,Bel,Bel,105,gold,,3,,B,True,ok,accepted
ctc:modeling-5da44f2fc98d268259459e04,ctc_modeling-5da44f2fc98d268259459e04,impulse response,impulse_response,44,gold,theoretical_construct,2,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-3919da0292885d130aff2c77,ctc_v11g-3919da0292885d130aff2c77,反应速率,reaction_rate_r,140,gold,performance_metric,2,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-5322cdb3c781cb7b9828732a,ctc_v11g-5322cdb3c781cb7b9828732a,nonminimum phase system,nonminimum_phase_system,74,gold,system_kind,2,excluded_with_rationale,B,True,ok,accepted
ctc:v11g-eae7ec2310ca8844d0af49bb,ctc_v11g-eae7ec2310ca8844d0af49bb,传输延迟,transport_delay,106,gold,performance_metric,2,excluded_with_rationale,B,True,ok,accepted
ctkg:v3e-canonical-00c82f915797f85ae708834a,ctkg_v3e-canonical-00c82f915797f85ae708834a,前馈通路,,49,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-09a1d7c35806072ff403281d,ctkg_v3e-canonical-09a1d7c35806072ff403281d,主回路,,40,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-11f09aa0d0d4b13271f48dc5,ctkg_v3e-canonical-11f09aa0d0d4b13271f48dc5,主调节器,,25,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-47995819305793bf4c946953,ctkg_v3e-canonical-47995819305793bf4c946953,极点,Pole,115,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-4c11f89842e11d4bc17a5b71,ctkg_v3e-canonical-4c11f89842e11d4bc17a5b71,副调节器,,25,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-adb3110b78ea9d623101aaa7,ctkg_v3e-canonical-adb3110b78ea9d623101aaa7,Partial-fraction expansion,Partial-fraction expansion,242,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-cdaeaeb76fbe3feb33aa40b3,ctkg_v3e-canonical-cdaeaeb76fbe3feb33aa40b3,Undamped natural frequency omega n,Undamped natural frequency omega_n,91,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-canonical-ef5630b5a74449df22ea0222,ctkg_v3e-canonical-ef5630b5a74449df22ea0222,Fast pole and slow pole,Fast pole and slow pole,65,silver,theoretical_construct,2,,B,True,ok,accepted
ctkg:v3e-object-02ce94d02ad32ee9bc5528e9,ctkg_v3e-object-02ce94d02ad32ee9bc5528e9,Resonant peak,Resonant peak,54,gold,,2,,B,True,ok,accepted
